id,text,airline,topic,gamma
12907,I understand they're busy ; doing their best. My frustration is an automated call changing my flight w/o allowing me to talk,American,4,0.28188112866520404
12908,HELP U said ud chnge our retrn flght since we missed our connection Sat ; now ur not pickng up the phone.Only hve hrs left!,American,6,0.34547794529866277
12909,has been almost a month and still no response to my online complaint/questions. Out $ because of it.,American,7,0.34989341789270073
12910,bad weather happens but lack of preparation is inexcusable. Depending on good weather is not a good business model.,American,1,0.2100954708324759
12911,how is US going to be on time when they are still deplaning at :? This is BS.,American,3,0.31661896951474117
12914,instead they yelled at him and told him to call a number that will not pick up due to call volume,American,3,0.30412816625356187
12915,he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,American,7,0.2269198634117354
12917,I guess it is more BS AirportCardio given you cannot have an on time flight,American,3,0.27553909040878444
12919,you should really explain customer service to your gate agent for at C. Couldn't be bothered.,American,8,0.23078700138035033
12920,"my wife was on a flt from BRO to TUL via DFW that was Cancelled Flighted. Bought an SWA flight to get her home. Partial refund,DM me plz?",American,7,0.22228461501665212
12921,"I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?",American,3,0.5059215673846803
12922,thanks - I miss my dog and this delay is costing me a lot of money.,American,6,0.193602834757582
12924,I still can't get through to change my flight. This is really important plz help!,American,3,0.3308889200111425
12926,I ended up emailing my #Complaint to customer.relations hope that works. #TravelProblems,American,7,0.30047853472283126
12927,"for tomorrow some sites show flight from ewr Cancelled Flightled, is it?",American,5,0.35800314929025934
12929,"can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air...",American,6,0.34604642022366855
12930,Can't help now as all seats have been taken. There has to be a way to handle high volume of call days.,American,3,0.3268979489406076
12931,the worst firslass boarding service I ever had.,American,8,0.23631979924554772
12933,im tryin to book a flight buant get ahold of anyone!,American,3,0.28708701373346596
12935,finally at final destination but not w/o extra significant travel expenses ; missed work. How can you resolve this experience?,American,6,0.21734972645299896
12938,Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,American,8,0.22280762222318623
12939,already shared with them. Nothing done!,American,7,0.22252900409371804
12941,"I really can't there though to an agent, and I am worried about my reservation. Can you help me out!",American,3,0.2870807458424124
12942,"while listening to a delay message on my phone, another delay message was coming in. Get your shit together!",American,5,0.21548536063243176
12943,Hi. Get error msg when trying to check in on line. States: wrong pass#. Tickets rcvd from AA due to training in DFW. U know Y?,American,3,0.1711991783443812
12944,there's an employee at gate of JFK telling people their bag doesn't fit and needs to be checked when ilearly fits #AA,American,6,0.362039507220241
12946,"after waiting for a delayed plane, we sat on the plane for an hour waiting for a Late Flight passenger. That's BS too..",American,3,0.30722276094196593
12947,WHERE IS MY BAG?!?!?!,American,6,0.2865459022721558
12949,Not true!! Stop making excuses! You either overbook or have crappy planes!,American,2,0.2741725510326417
12951,"no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available",American,4,0.2534568712688374
12952,"I paid using Paypal online and after I was charged there was a ""System Error"" which is what I ended up calling about.",American,3,0.5340601940139766
12954,"that's why I'm asking for exception. Staffer moving last minute,we're a nonprofit ; losing $,we just want to change ket.",American,3,0.2983139863631235
12956,your advantage agents are horrible! I've been waiting for hours for a call back only to be hung up on by a rude agent!,American,4,0.35793598455188286
12957,yes there's issues on the site as well unfortunately.,American,3,0.27285800971381824
12959,my wife is sk in #Brownsville any chance she can get any flight out? She needs to be at work tomorrow morning.,American,5,0.32937292918712374
12962,"the best is your message saying to use website and your website is saying you need to call. If you don't answer, #hardtodo",American,7,0.34949468963727237
12963,Trying to get my flighhanged through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm sk,American,3,0.3080297311287689
12964,"AA now that the airplane has been sitting here for over hrs,there are mechanical problems.BTW,the AA desk is unorganized",American,2,0.2492755813560982
12965,"Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.",American,6,0.24571887574583073
12966,Can care less if youre without your bags for a day or a week! Ive been stories in the last hours...I WANT MY BAG!,American,6,0.23060271332715793
12967,"hah, best flight attendant response, if you not happy getting screwed over, you have other carriers. hahahah pathe",American,6,0.1852437522269162
12968,"AA flight out of Jamaica was Cancelled Flightled yesterday due to ""weather"", while other flights were still landing at DFW",American,5,0.29241134198485935
12970,"your a LIAR, no precipitation all day, degrees, don't pacify, you look like a fool.......thats the problem, admit you suck",American,4,0.3082291001141867
12972,calls in the span of two days........none of which available to speak to someone. You are un F-in believable. worst ever,American,4,0.26600213643637727
12973,I'm sure he understands the rules but you guys just have zero customer service. Staff your damn counters!,American,4,0.3021018384322025
12974,What's with your baggage handlers calling out at DFW today? No luggage onboard the planes.,American,6,0.27154026301025813
12975,". after minutes on hold, and another minutes on the call yes. Going to be pushing it to get to the airport on time now",American,3,0.5451013791717828
12977,your seat assignment process when Flight Booking Problems is misleading. I'm not paying extra to select a seat.,American,3,0.3583601184512004
12978,"why can't you hire a staff that is helpful, informed and nice to it's customers?",American,4,0.35053773818380096
12979,from the rude keunter employees to forcing my wife on standby and then pushing her down the list.. it was a very bad day,American,4,0.29478516546702005
12980,"Agents in DFW were very kind did their best to help, but this doesn't make up for PHX error and attitude! #Americant",American,2,0.2083843806166404
12981,will not let me reuse my ket. Thus I have booked my vacation with Delta! Never flying on American again......,American,6,0.2446803085524139
12982,now hrs! Guess I should just hang up ; give up on using my award miles before prices jump? Hm thanks,American,3,0.2279754295963275
12983,Need to hold or get a call back. Just get hung up on by your phone system for + hours now.,American,3,0.6389406028193149
12984,"she was rude, unprofessional, not helpful in helping me try and get home. As a #aaadvantage #loyal aa customer dissatisfied!",American,4,0.23779093109380534
12985,work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW ; got here and that was only standby.,American,2,0.2908082948214442
12987,"Hello, question, How many balloons do you think it will take to life up one of your planes?",American,1,0.17569266307117706
12988,needknow if Ill be able to reach IND today.Rather stay in MAF that fly to DFW ; find out I can't travel,American,3,0.2258779740708239
12989,"I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $. How do I claim",American,3,0.26516644539888135
12990,hi there flight from Dallas just Cancelled Flightled going to LA. Can u pls help rebook me?,American,5,0.34541713162786175
12991,nd time in days that my flight has been delayed and my gate agent hasn't said anything! Thanks for the memories. #NeverAgain,American,4,0.21356384609796653
12994,have been in call cue for hours. No call yet. Wife in cue for hours. Got a call but was hung up on.,American,3,0.5912073366536941
12995,been on the phone for minutes...said it would be ... Any advice?,American,3,0.43296200343360947
12998,I don't believe it's acceptable to have a ket # changed after check in time ; not be notified. Apparently that's standard.,American,3,0.25796363417536167
12999,"I need to complain to AA, but the email form field doesn't allow enough characters for my complaint. Have a real email address?",American,7,0.5246474347891057
13000,our flight AA is delayed out of Providenciales and will be missing our connection AA in Miami to SEA. Who do we call?,American,6,0.36447947717434304
13001,"here is the ket they gave me after lying, raising their voice. With no explanation on what happened",American,1,0.27086083943924605
13002,we did check before going to de airport and everything was fine. #fail,American,6,0.30569729725434824
13003,athed original ket. flight number was . isn't the experience I thought I would have. Terrible!,American,8,0.21393388004498443
13006,on Feb. th your rep gave me the record locator and told me I'd be receiving an email with the itinerary and confirmation.,American,7,0.46583992207693276
13007,This entire process took sooooo long that no decent seats are left. #customerservice,American,6,0.20991247507905336
13009,been on hold to reserve award travel for over . hrs now. Anyone home?? Or is it a crazy weather issue?,American,3,0.22702135273268334
13010,We don't mind the fee! We were told we can'hange name on ket at all.,American,3,0.29806062742876044
13012,"the original receipt lists my flighst as $ish, and doesn't reflect the use of a voucher",American,3,0.24577327252170306
13015,Least you could do would be to refund me the one-way ket I had to buy since you weren't able to accommodate. Thank you.,American,1,0.24250889704588083
13016,"After being patient about my ""delayed"" bags for weeks, I was told that iuld take another to weeks. Unacceptable!",American,7,0.22678664438393373
13017,I had to purchase a ket that I never would have had to buy had the flight not been Cancelled Flightled. Terrible customer service.,American,8,0.23281912545802894
13018,"flt , sorry scheduled at , phl-mia, a totally chao, poorly addressed event. Sent to three gates in the night",American,6,0.4129812210359754
13019,Was told you could only refund me the cost of my original return flight (note: flight you had booked for me was more expensive),American,6,0.25999060967638377
13020,"Not okay. Since you couldn't put me on an earlier flight, I had to buy my own ket on another airline.",American,1,0.3031506420673264
13021,"Heard back at : am today, was put on flight tomorrow AM, arriving home at pm. Meaning I'd have to take a nd day off work.",American,6,0.2460138973729468
13022,"been airport hrs been told nothing by anyone until now your rep has said ""we are waiting for the mechanics to finish lunch""!",American,6,0.24177622122896336
13025,I've tried no less than times today to get in touch with your service desk beginning at : EST. I'm having no luck -help!,American,8,0.2578492406073733
13026,"Was put on hold for . hrs then got a call back at : pm, only to wait on hold for another hour.",American,3,0.4821695551803446
13027,You lost a customer today. Flight today was Cancelled Flightled and I had to find out by calling customer service yesterday.,American,5,0.24626189504841062
13028,"Jusalled regarding my bag, came in yesterday and no one notified more or updated the online record locator #customerservice",American,5,0.1975216661988554
13029,to realize your customer service leaves much to be desired and the folks handling the calls could care less...and it shows.,American,4,0.22731808306114204
13031,unacceptable. It's clear losing just one customer doesn't matter to American but how many more bankruptcies will it take,American,3,0.1933061604830844
13032,will do on another airline that's more accommodating of its customers. Unable to simply change passengers with noe is simply,American,3,0.3178753922526137
13036,is there a way to reserve my dog’s flight without speaking with a representative? Just was booted from your helpline!,American,4,0.21086004948520454
13037,I've been calling you for straight days and no one picks up. Sure there are storms but there are also #customers Holler!,American,3,0.19904323967212265
13038,"Can you tell me where my luggage is? I was on flight SNA to DFW and my flight to MKE was Cancelled Flightled, so got rebooked to ORD",American,6,0.24924221230127275
13039,it's GTSVYB. It says it's Cancelled Flightled when I try to check.,American,5,0.31597133999228205
13041,"That's good, I'd expect that but I can't get through on the phone to make any changes. Can I change it online?",American,3,0.510394708907687
13042,"; US /Feb . Unprofessional, unprepared, unsympathe, lacked communication, and lacked solutions.",American,4,0.394664962519771
13044,"hey ho its not me losing any money (only you) just next make sure you sk to the ""flyers right's booklet""",American,3,0.27415908281470736
13046,Trying for hrs to reach agent. Must make change thaan't be done on web by : PST. Had to Cancelled Flight revs ystday.,American,3,0.29448095009648234
13047,"Oh, and losing my luggage #ridiculous # angrybird # where'smybag",American,6,0.34803531905966895
13049,please get it together and find my husbands luggage! You're ruining his ski trip to Aspen! rd day no luggage.,American,6,0.2781831650310506
13050,"but don't you worry... took good care of me... Your loss, their gain.",American,4,0.21084241377989035
13055,sure is. What's more frustrating is being stranded at the airport with our fate in your hands.,American,3,0.23491231826643647
13056,thanks for telling me my flight got Cancelled Flightled when it wasn't. Now I have a missing luggage because of you. Thanks fam!,American,6,0.29648736652624735
13058,min still on hold to chg award travel #sorrynotsorry,American,3,0.45497309751961007
13059,Your people on the phone can't see those? And to have it be over $ difference. That's a poor process then...,American,3,0.2196182339299251
13063,still not taking calls ? Storm ended days ago. Be like pats and #doyourjob,American,3,0.230129211124807
13068,"you expect us to spend our hard earn $ to fly and make exceptions when you have extra call volume, however, you never make acpt",American,3,0.28879205076119585
13070,hour and a half after landing bags are finally trickling off.,American,6,0.2700310411616864
13072,"hours now! No I'm not patient. Why don't you have a call back feature or pay someone to answer the phone, not tweet #onhold",American,3,0.36545574178581114
13073,please do something about boarding at DCA X. Many delays + buses to planes on tarmac despite empty gates. Disorganized mess.,American,6,0.4460941747226962
13074,no standby line update online or on app either is troubling,American,7,0.3123567366552456
13075,"No. Had to Cancelled Flight my trip. Instead of a $ future trip voucher, a $ drink coupon would've been better! #WakingInMemphis",American,1,0.31928461579542755
13077,Unbelievable that I cannot even wait on hold to speak to a human being to resolve my issue!!!!!!!! The system simply hangs up!,American,3,0.33611113254004393
13078,thanks to your airline I now have a ruined bag and you refuse to do anything about it.,American,6,0.320532632110566
13079,open kiosks for priority with no line and only open for main check in for ~- ppl,American,6,0.24569731698470768
13080,I have the app - after my nonsense flight Cancelled Flightation yesterday I wasn't able to use the app or kiosk today. Hour long line.,American,7,0.21123159083297907
13081,Thank u! Did reach out to both and have not had a response yet. Lost and Found goes straight to VM.,American,3,0.24367727583578158
13082,"""bag has not yet been located"". Again, th time I've checked it. How can tracking my bag be this hard for your system?",American,6,0.3283399736115068
13083,FYI...call stilling getting dropped. After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,American,3,0.38851315867006536
13084,next time fly Southwest...,American,3,0.31661896951474117
13085,Still on hold. Way to suck.,American,3,0.2870623959183215
13087,are flights leaving Dallas right now? In Maui trying to figure out how delayed flight is going to be,American,6,0.29578625005356984
13088,ask your new colleagues how they handled US on Feb. I expect to be made whole again. Check complaint inbox.,American,4,0.2398818101785662
13090,just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,American,3,0.4202053278685341
13091,really appreciate the greaustomer service... One of your service agents just hung up on me when asking legitimate questions,American,4,0.3153107354896166
13092,don't they already know ? Isn't everyone sharing how nasty the food is? It's not even close to decent.,American,7,0.29713745025057187
13094,did you guys get rid of the functionality on to put a reservation on hold for hours? i don't see it,American,3,0.4513054455520312
13095,"On hold since am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.",American,3,0.35302645446222214
13100,"so if your genuine, give me your opinion on what occurred last night fly from phl, to mia. No assistance at airport",American,6,0.4533995545606183
13101,How can I get a flighhange while in the air? Delays causing a missed connection again. There is seat for Late Flightr,American,3,0.31253676876769515
13102,I think weeks of waiting is more than enough time for you to cont me. This is why you lose customers,American,3,0.22934274876248972
13103,"Way to suck austomer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight am flight ; been on hold all day.",American,5,0.25260584341101
13104,umm unexpected?? Unexpected meaning you guys didn't know you had a major staff shortage ??,American,4,0.30974481775697527
13105,Also do you have any way to speak to someone on the phone? Your - # has been hanging up on me all day.,American,4,0.30717535579970057
13107,I paid seat upgrade b the severe weather. Got booked on another flight but did not get upgrade. Was calling to inquire. HELP!,American,3,0.4989391275090275
13111,You don'are about keeping your customers safe or at least you didn'are about my sister,American,8,0.19839318034628378
13112,maybe you should stop tweeting and staralling. Or make it available for people to wait on-hold instead of hanging up on us.,American,3,0.3112050741114525
13113,"that's not the point. Say its $ at the counter when I clearly see $ on your site? AA agent was a loss words, too",American,4,0.24313468952494427
13114,When will callers from the East Coast be able to speak to an actual human for reservation support? All agents busy call Late Flightr..,American,3,0.34085774282682413
13116,EWR - DFW is now stopping BNA to refuel bad weather? Are YOU just trying to get the plane closer DFW then Cancelled Flight on us?,American,2,0.46250756317480834
13117,"is there something wrong with the website? no matter what flight I select, it says it's no longer available.",American,3,0.20884717698859107
13118,now you're sending a gate agent to talk to us? Joke of an airline. Thanks for ruining my vacation. #neverflyAAagain,American,4,0.2087722208390172
13120,we have been sitting on the plane for over an hour. unacceptable. you have a complete disregard for customer service.,American,3,0.23155781083950117
13122,Only fluctuated because aa took hrs to call me back.Ended up paying (extra) in $US so above statement not true,American,1,0.24095888723090544
13127,There was no one from #AA at the #woase event Lots of info available of #winterops,American,7,0.17386834345476154
13129,you keep returning my call and hanging up when I answer? Help reFlight Booking Problems a flight!,American,3,0.42155582057431157
13130,been calling for over hrs now and getting no where but told to call back by the automated system is extremely frustrating,American,3,0.41603541684661305
13131,just sad that even after spending so much on kets all I wanted was for my wife to still go with her sister and no help,American,3,0.21761085712667544
13132,you can help by now finding my baggage!! Reply to me ASAP with who I can direct details to.,American,7,0.4558559105131331
13134,"hrs Late Flightr i get a call back, and immediately disconnected",American,3,0.5044345354187936
13136,your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.,American,5,0.2363106193684852
13137,why have I been on hold for almost hours? This is ridiculous,American,3,0.3635131046226889
13138,I don't like making a scene but this hasn't been addressed properly. Please have them do that.,American,7,0.22252903637540475
13140,Hello any one out there ? have you forgotten me ? I need a luggage # for BA. Your dropping the ball here .,American,6,0.4755687225176187
13141,am on hold for the nd time today. Need help with confirming the new flights you arranged for me. Can you expedite this?,American,3,0.5001608111313491
13142,served the nastiest food Ive ever seen yesterday.Rubber chicken in slime. The ENTIRE cabin sent their food back.FAs can confirm,American,7,0.5045780595915821
13143,terrible response! How about someone picking up the phone and calling me...It is now Hours with no luggage,American,3,0.32266855133848216
13145,how can I when system always hangs up on me?,American,3,0.3858071986558187
13148,"in line at SFO. Customer service is rude, disorganized, and congested. Very dissapointing.",American,8,0.33891819386992067
13149,HELP! Attempting to Cancelled Flight a flight buan't get thru number. Call gets dropped when saying Agent. flight is /.,American,3,0.21148491066721337
13151,don't bother trying to get anywhere with their customer service team either as take + months and counting to reply,American,7,0.31000785088191607
13153,"seriously, you treat your passengers like shit.",American,1,0.27594544753255007
13154,minutes since landing - flight from Miami and no luggage- what's the delay,American,6,0.3648585118063958
13155,"got it, so it's just paying extra not to sit in the way back. Awesome. Never again.",American,1,0.2861282319650463
13156,"Define ""sincerely"". Your actions do not reflect what you're saying in a poor attempt to redeem yourselves on social media.",American,8,0.19839318046133997
13160,"follows the Talent PM of #BDSM porn site New ""Economy Dungeon"" class coming?",American,3,0.24553951751767944
13161,who is the next stop after customer service.,American,8,0.2764952845377518
13162,you said this last time. It doesn't take weeks to reply to an email.,American,7,0.3917266297617188
13165,I'm trying to make a reservation with a lt; year old lap child. Don't see any option online. How do I proceed with reservation?,American,3,0.5702502494515104
13166,"min wait to get de-iced in Tulsa.Not good service.Looks like everyone will miss connections, not due to weather. Fight is on",American,6,0.3219656336458416
13167,my flight is Cancelled Flightled. Can you let me know what my new flight info is?,American,5,0.30891354803341436
13168,...why would you sell seats for a hour flight with half of the legroom occupied by an escape raft?,American,3,0.434831565606795
13171,My flight through Dallas was Cancelled Flightled and I talked to reservations agent and got a new flight but have not received an email,American,5,0.25167501683521526
13172,#last #flight #ever on #AA. You botched this weather delay to the point of absurdity. I'd pay more to fly,American,5,0.18790573560474078
13173,"- I'd be happy to hold on the phone, but your phone system is not allowing that and simply hangs up.",American,3,0.5312151243399922
13174,"Trying desperately to rebook my moms flight. Waited hours for callback, got disconnected and they didn’all back. #help",American,3,0.43498780803769216
13175,"Thanks but don't understand why they couldn't have used the tug at the next gate over, ground crew took a break? #unacceptable",American,6,0.36868885528346684
13176,That will be the third time I have been called by -- an hung on before anyone speaks. What do I do now???,American,3,0.39412963019256053
13177,now the second flight I was put on was Cancelled Flightled with no explanation!! Missed my first meeting!!#outraged😡😡,American,6,0.3022811162020244
13178,How clueless is AA. Been waiting to hear for . weeks about a refund from a Cancelled Flightled flight ; been on hold now for hr min,American,3,0.2546253185673979
13180,"No! We departed hours Late Flightr, with a crazy crew. One of the lady simply freaked out and got away from job before departure.",American,3,0.2821218971254637
13181,Don't require us to memorize a five-word phrase and remember it after we hear another six million options,American,7,0.2991758678300035
13182,months and still no exec platinum member cards. What gives?,American,3,0.25061164434103195
13183,"For the love of all that is holy, if your automated phone system is going to give like options, give numerical shortcuts",American,3,0.3977378038834663
13184,you can tweet but noall! You're like a bad boyfriend!,American,7,0.19316681663708646
13187,trying to speak with an agent about my flight to London tonight buan't get anyone from AA. Can you help?,American,4,0.25843766820212993
13188,"Oh,i already have turned itover to them, but apparently losing someones bag on their honeymoon doesn't require accountability",American,6,0.4756159070261032
13189,I've been trying to reach your customer service for TWO days. I have received zero response. Never traveling AA again.,American,8,0.19975496421230113
13190,hours to get backs back after being sat on a plane for hours to have flight Cancelled Flightled with only one small drink,American,3,0.23022805800910626
13193,you need to have a look at your handling of flight and . Company of yours size should have prols in place to help,American,4,0.3096161313730537
13194,literally just stopped allowing people to wait in line for customer service. Incredible. From worst to no customer service.,American,8,0.45642920560821165
13195,We've official complaints signed by #AmericanAirlines Lima supervisor. Customer Relations pls compensate the -hour delay,American,7,0.26448535458637046
13196,I need to rebook and I cannot get an agent. Can you help?,American,7,0.19445390465578008
13197,back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us,American,5,0.17575304338944697
13198,"followed. I tried to record locator number, gave me an error code",American,7,0.5116639227790681
13199,"Well if you won't let me handle my reservation/change online, ; your Reservation call # hangs up on me wtf do I do?? Bullshit.",American,3,0.5244920854199503
13201,received an email requesting I call about a res. but I keep getting kicked off of your phone system. Help?,American,3,0.35056012713729984
13203,flight Cancelled Flightled and was trying to reschedule but number just says to call back,American,5,0.3478237851577561
13205,"and feel free to email me mikehertz - don't worry, we're not going anywhere but this damn Tarmac for a bit!",American,1,0.23500669228547275
13208,because your plane's toilet wasn't working and they needed gas. This is flight leaving Dulles going to LAX. Do some...,American,6,0.39271007510689804
13209,you're not finding it bc rebooked us on your airline when they realized they couldn't get us home - and we're at ORD,American,6,0.29521323258853727
13212,boarded flight at :am. Now :. Still sitting on runway. Lots o fun,American,2,0.3746591776938417
13213,Funny you should say that. I have been monitoring since January st. No change in availability. #fakeawards #LUVisbetter,American,3,0.2781742170903483
13216,flight home Cancelled Flightled today. Any way we can get another flight to NYC from Texas? hour wait for a call back from airline,American,5,0.3276219459970756
13217,I totally agree. You get the automa phone attendent that goes NO WHERE and hangs up. Lousy service!,American,3,0.31559940386505764
13219,I've been trying to call your reservations desk for past hours and can't get through. This is not what I expected.,American,3,0.5039921303903568
13220,customer service is terrible.Been waiting weeks for a reply to an email. Not helpful at all and keep brushing off problems!,American,7,0.2826063674548474
13221,it's taken care of already. I've come to expect this level of horrible service from you time and time again,American,4,0.2948438640922332
13222,why am I not being given a callback option??! Why has this service been turned off?,American,3,0.2738177414100208
13223,"I was flying today to MTY Mex at :am but still appear Cancelled Flight, Where can i talk for another flight?",American,5,0.1987308321249362
13224,"You didn'all, did you. Try it, and then you'll understand. It's not possible to reach an agent,I don't know what else to do",American,3,0.244510621972897
13225,"Ok. We will probably Cancelled Flight our flights then, take a refund, and get home another way. Wednesday won't work for us.",American,5,0.30888192852071217
13227,"Also, I have to wait more than hours before I can speak to someone on the phone? I can't wait hours. :(",American,3,0.537982893969675
13228,make that hours now,American,3,0.32889759832492
13230,How am I supposed to Cancelled Flight it if I can't do it online? I don't want to lose all the funds on the ket. HELP!!! :(,American,6,0.2703366351041302
13231,poor customer service is just unacceptable.. Also how bout the surfer on the front of your website. #noloveforsurfers #pretend,American,8,0.293943503458686
13232,I need HELP! I'm trying to Cancelled Flight a flight before it takes off but I can't get a hold of ANYONE because all lines are busy.,American,3,0.2529143854146406
13234,Trying to Cancelled Flight fligt O'Hare to Dallas :pm. High call volume no one answer. Online no confirmation. #thankU,American,3,0.24934339219515536
13235,No I was not given the choice by the rep Meelan (UK AA Cont Center) to escaLate Flight to a supervisor and had to book with change,American,3,0.2978275421919696
13236,"Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes.",American,8,0.2666799749427061
13237,wish you had a better mobile app. You should look at the app from as it is much more seemless to check in,American,7,0.2876424467944767
13238,delayed flight six hours. Missed international connection= extra night in a hotel and still have to pay for a lb surfboardbag,American,6,0.2312403065907984
13240,"no vouchers Cancelled Flighted flight due weather. Today's issue, broken tire. No vouchers cause tire was broken by weather. #nomoAA",American,7,0.24856117602700945
13241,worst airline! You Cancelled Flight our flight and don't even let us know even though we are traveling with children.,American,5,0.16599556418364753
13242,"long mait. Repair wait at gate - Capt Said ""paperwork formality""- forced to check bag rudely-returning CC reader doesn't work",American,6,0.6100475211148325
13243,One hour to check in is minutes too long. MIA FAIL.,American,3,0.2714930544531703
13244,thx for showing me that your Twitter appreciates me more than your employees. Sure another airline would like my $ #nohotel,American,7,0.29161784917351846
13246,I can't get through to a customer rep to help me out. This is the only option I have got.,American,8,0.2735984362945266
13249,She could even see that I had tried to make the transaction but wouldn't offer me the price I'd tried to purchase it at.,American,4,0.16554377299082407
13250,"""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~ people deep}",American,8,0.3949979473593825
13251,we'll have time and they aren't doing a damn thing. I'm the guy in the winter hat and frowny face,American,3,0.2755387815474529
13252,"So much for Status, EP and . million miles. Revenue Firslass ket and Im sitting in Coach thanks your rude CS staff",American,4,0.23142816647141393
13253,just deplaned at O'Hare gate K. Why don't you send a customer service rep to discuss my situation? God knows...,American,8,0.29195377293659464
13255,"By the time the hrs passed before I got a call back, the ket was more $$. It wasn't my fault yet I had to pay extra",American,1,0.24889949505097225
13256,this is all i gotta say to y'all ; your staff... for real,American,4,0.30975124107675744
13257,"No, it wouldn't let me complete transaction because it was one way from Barbados to NYC",American,4,0.1792073957529349
13258,my brother's flight into DFW was Cancelled Flightled yesterday. Are you flying from ONT to DFW today?,American,5,0.3612385457282054
13259,"the customer service today is unsat, Flighnx, not notified, called for hours and the phone line does not even let me hold",American,3,0.3866479554788924
13261,I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?,American,7,0.41197407696816757
13262,the flight I'm trying to change is in hours and I've been trying to reach an agent for now. THIS IS UNBELIEVABLE.,American,3,0.450235169008928
13263,"Why is it ok that no-one can help me with the bag you lost on my honeymoon months ago, this is not responsible or professional",American,6,0.2784719774044406
13264,"SJC-gt;LAX. After the fourth time, I gave up!",American,6,0.2178165812482542
13265,my flight to San Angelo via Dallas from Orlando Cancelled Flighted help! On hold and disconnect,American,5,0.3076316120310711
13266,surely much better to let us all share the feedback unless you have something to hide?,American,7,0.22252900409371804
13267,your staff at JFK airport are discussing the way we we're left stranded,American,6,0.27948403293963897
13268,Can you add my KTN to an existing reservation? It's not letting me add it online....,American,3,0.5702539287624858
13269,still no response from AA. great job guys!,American,4,0.16703312939303094
13271,"confused at the definition of a ""preferred seat."" I paid extra for one and got a regular seat with no legroom. Unimpressed.",American,3,0.317332988121651
13275,"Howdy, having trouble getting rebooked after flight Cancelled Flightled. Can't get thru via phone and Web erroring out. Can you help?",American,5,0.23623867373283325
13276,Oh yea? That's it? C'mon buddy! Bring your special friend to the conversation - they seem to be doing NOTHING AT ALL,American,1,0.31937567965146135
13277,why are there only agents at domes check in at MIA?! WTF? Huge lines and many people with Cancelled Flightled flights.,American,6,0.21614466743527166
13278,I was told I had a minute wait time after waiting hours. And an hour has gone by. This is ridiculous,American,3,0.570768742430787
13282,you guys need to educate your employees on what a pink tag is AND STOP LOSING MY GUITAR FOR THE THOUSANDTH TIME!,American,6,0.2429126713067532
13283,pretty frustrating when you can't even stay on hold to get help after a flight Cancelled Flightation!,American,3,0.2949803312360324
13284,"You're both equally terrible, and I'm going to fight until I gemplete satisfaction for how we were mistreated",American,8,0.19839318061729644
13285,"wrote back saying 'it's been a challenging week...that's for sure"" - no shit.",American,7,0.18803601740547743
13286,"cont me, or do something to alleviate this terrible, terrible service. But no, your year old social media guru",American,8,0.3793167541916044
13287,"week is going to make up for anything, or put me at ease. You should be asking me how you can fix things, how to...",American,7,0.19522482617429515
13288,they didn't address the assult or drinks spilled on her the drunk passenger had to have a wheelchair to get off plane,American,1,0.33871989475298764
13289,"and a complete lack of faith in your companies. It's really a shame that you think telling me ""it's been a challenging""",American,4,0.39473786932727073
13290,Priority baggage evidently means imes out last,American,6,0.3751800510692342
13291,"getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client",American,5,0.36724631640027733
13292,between your airline and I've now spent three extra days traveling (DOMESTIC) and spent hundreds of dollars...,American,3,0.2976380166220479
13293,"has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now.",American,8,0.22642946442918807
13294,"flight from DC to LA, not to mention fix the circuit breaker in our bathrooms because this plane is as old as me...",American,5,0.17254613755177095
13295,what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...,American,3,0.22169662373297414
13297,she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help,American,1,0.18360815069484818
13298,please improve business extra flight reservation process. can't book online? whaentury are we in? min+ on hold,American,3,0.45569835740967696
13299,I tried already and I am on the waiting list for a call back #hourwaitsucks,American,3,0.49181149439904265
